user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
23821,<b>,300,210,300,110,<e>,<b>,300,210,300,110,<e>,<b>,300,210,300,110,<e>,<b>,300,210,300,110,<e>,<b>,200,110,<e>,<b>,300,210,300,110,<e>,<b>,300,210,300,110,<e>,<b>,998,200,110,<e>,<b>,300,210,300,110,<e>,<b>,200,110,<e>,<b>,300,210,300,110,<e>,<b>,300,200,300,110,<e>,<b>,300,310,300,110,<e>,<b>,300,110,<e>,<b>,300,210,300,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23823,<b>,998,110,<e>,<b>,998,210,300,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,310,110,<e>,<b>,300,110,<e>,<b>,300,210,300,110,<e>,<b>,300,110,<e>,<b>,300,998,998,110,<e>,<b>,300,310,110,<e>,<b>,300,200,200,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23827,<b>,300,300,310,110,<e>,<b>,998,998,110,200,110,<e>,<b>,300,110,<e>,<b>,998,998,200,110,110,<e>,<b>,310,110,110,<e>,<b>,300,310,300,300,110,<e>,<b>,998,110,<e>,<b>,210,998,998,210,210,210,110,<e>,<b>,300,998,210,310,310,310,210,110,<e>,<b>,300,300,210,210,110,<e>,<b>,300,310,300,210,300,110,<e>,<b>,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23829,<b>,300,110,<e>,<b>,300,200,110,<e>,<b>,300,210,110,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23832,<b>,300,110,<e>,<b>,300,200,210,200,210,110,<e>,<b>,210,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,210,200,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23835,<b>,300,110,<e>,<b>,300,110,210,110,<e>,<b>,300,110,200,110,<e>,<b>,200,110,200,110,<e>,<b>,200,110,200,110,210,110,<e>,<b>,300,110,210,210,110,<e>,<b>,300,110,<e>,<b>,200,200,110,<e>,<b>,300,110,<e>,<b>,200,110,200,200,110,<e>,<b>,200,110,<e>,<b>,210,210,110,<e>,<b>,300,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23836,<b>,300,310,310,110,<e>,<b>,310,310,310,310,110,<e>,<b>,200,200,200,110,<e>,<b>,200,200,200,200,110,<e>,<b>,300,310,110,<e>,<b>,310,110,<e>,<b>,310,310,110,110,<e>,<b>,300,310,110,<e>,<b>,310,310,310,210,310,310,110,110,<e>,<b>,998,998,110,210,110,200,110,<e>,<b>,300,310,110,<e>,<b>,310,310,110,110,<e>,<b>,300,310,310,200,110,<e>,<b>,310,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23839,<b>,300,110,<e>,<b>,300,110,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,200,110,<e>,<b>,300,210,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,300,200,200,110,<e>,<b>,300,110,<e>,<b>,300,310,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23841,<b>,300,200,110,<e>,<b>,200,110,<e>,<b>,210,210,110,<e>,<b>,210,210,110,<e>,<b>,210,200,110,<e>,<b>,300,210,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,210,110,<e>,<b>,210,200,110,<e>,<b>,200,200,200,110,200,110,<e>,<b>,210,110,<e>,<b>,210,200,110,<e>,<b>,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23842,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,998,110,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23845,<b>,310,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,210,310,200,110,210,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,200,110,210,200,110,<e>,<b>,300,310,110,<e>,<b>,300,110,<e>,<b>,300,310,999,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23847,<b>,300,310,110,<e>,<b>,998,998,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,210,998,998,110,<e>,<b>,300,310,110,<e>,<b>,210,999,110,<e>,<b>,210,210,210,110,110,<e>,<b>,210,110,<e>,<b>,310,310,999,210,110,<e>,<b>,300,310,300,310,210,110,<e>,<b>,310,110,<e>,<b>,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23853,<b>,200,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,210,210,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,998,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,200,110,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23855,<b>,998,110,300,110,200,110,<e>,<b>,998,110,210,998,110,998,200,998,110,<e>,<b>,998,110,998,110,998,200,210,110,<e>,<b>,300,210,110,<e>,<b>,300,210,110,<e>,<b>,998,110,300,310,300,110,<e>,<b>,300,110,<e>,<b>,998,110,998,200,998,110,998,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,210,200,200,110,210,110,200,110,200,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,998,110,300,310,300,110,<e>,<b>,998,110,300,110,<e>,<b>,998,110,300,110,<e>,<b>,998,110,300,110,110,<e>,<b>,300,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23856,<b>,300,110,<e>,<b>,300,110,<e>,<b>,999,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,310,300,110,<e>,<b>,310,300,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23860,<b>,300,300,200,110,<e>,<b>,200,110,<e>,<b>,310,210,310,200,110,210,110,<e>,<b>,200,110,210,110,<e>,<b>,310,210,998,110,<e>,<b>,300,998,998,998,110,200,110,110,<e>,<b>,300,210,210,999,210,110,<e>,<b>,998,110,<e>,<b>,310,210,110,<e>,<b>,210,998,110,<e>,<b>,210,998,110,<e>,<b>,310,999,310,210,110,<e>,<b>,998,110,<e>,<b>,310,310,110,<e>,<b>,200,110,310,110,<e>,<b>,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23861,<b>,300,110,200,110,<e>,<b>,300,110,<e>,<b>,300,998,998,110,<e>,<b>,998,110,<e>,<b>,300,300,300,110,110,110,200,110,<e>,<b>,300,110,<e>,<b>,300,998,998,200,110,<e>,<b>,998,110,<e>,<b>,998,110,<e>,<b>,998,110,<e>,<b>,300,200,110,<e>,<b>,300,998,110,<e>,<b>,300,998,110,<e>,<b>,300,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23863,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,200,200,110,<e>,<b>,200,200,200,200,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23864,<b>,300,110,<e>,<b>,310,200,200,200,110,<e>,<b>,210,210,200,200,110,110,<e>,<b>,300,110,110,<e>,<b>,300,310,310,110,<e>,<b>,210,210,210,210,110,<e>,<b>,310,110,200,110,110,<e>,<b>,310,200,200,110,210,110,<e>,<b>,300,310,110,<e>,<b>,210,200,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,200,300,200,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23865,<b>,300,200,110,200,110,<e>,<b>,300,200,200,200,110,<e>,<b>,300,200,200,110,<e>,<b>,210,210,200,200,110,<e>,<b>,210,200,998,200,200,200,110,<e>,<b>,300,200,200,110,200,110,<e>,<b>,300,310,200,200,110,<e>,<b>,300,200,200,210,110,<e>,<b>,300,200,110,<e>,<b>,310,210,200,110,<e>,<b>,310,210,200,210,110,<e>,<b>,300,200,200,110,<e>,<b>,300,200,110,<e>,<b>,300,200,200,110,200,110,<e>,<b>,300,200,200,110,<e>,<b>,300,110,210,110,<e>,<b>,310,210,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23867,<b>,300,200,200,110,<e>,<b>,300,200,110,<e>,<b>,210,200,110,<e>,<b>,210,200,110,<e>,<b>,300,210,300,310,210,300,210,110,<e>,<b>,210,210,210,110,<e>,<b>,300,200,110,<e>,<b>,210,200,110,210,110,<e>,<b>,300,210,300,200,110,<e>,<b>,998,110,<e>,<b>,300,210,300,200,110,<e>,<b>,300,210,300,110,200,110,210,110,<e>,<b>,210,110,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23869,<b>,300,200,110,<e>,<b>,300,110,300,110,<e>,<b>,210,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,210,210,110,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23608,<b>,210,110,200,110,<e>,<b>,400,200,200,210,200,200,110,<e>,<b>,998,110,400,998,200,998,210,110,<e>,<b>,200,998,110,<e>,<b>,400,998,400,998,400,110,<e>,<b>,998,400,998,110,<e>,<b>,998,210,110,400,110,<e>,<b>,400,200,400,210,110,<e>,<b>,998,110,400,310,210,400,110,<e>,<b>,210,110,<e>,<b>,400,210,400,110,200,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23611,<b>,200,110,<e>,<b>,210,110,<e>,<b>,200,200,210,210,210,110,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,200,200,210,200,110,<e>,<b>,300,110,110,<e>,<b>,210,200,110,<e>,<b>,200,200,110,<e>,<b>,300,210,300,200,110,<e>,<b>,200,310,110,<e>,<b>,200,200,110,<e>,<b>,310,310,210,310,200,210,210,210,110,<e>,<b>,310,200,310,310,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23613,<b>,300,210,110,<e>,<b>,310,310,110,210,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,310,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,210,310,110,<e>,<b>,300,210,110,<e>,<b>,300,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23627,<b>,310,210,210,110,<e>,<b>,310,400,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,200,200,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,200,110,310,110,<e>,<b>,400,110,<e>,<b>,210,210,210,110,<e>,<b>,310,110,<e>,<b>,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23633,<b>,310,110,<e>,<b>,200,110,<e>,<b>,210,110,<e>,<b>,300,310,300,110,<e>,<b>,300,110,<e>,<b>,300,310,300,110,<e>,<b>,200,110,200,110,<e>,<b>,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23647,<b>,210,110,998,110,<e>,<b>,998,110,<e>,<b>,998,110,<e>,<b>,200,110,200,110,<e>,<b>,200,110,110,<e>,<b>,200,110,998,110,<e>,<b>,200,998,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,999,200,110,300,210,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,998,210,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23658,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,998,300,110,<e>,<b>,220,210,200,300,110,<e>,<b>,200,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23662,<b>,310,310,310,310,310,110,<e>,<b>,300,300,310,310,310,310,300,110,<e>,<b>,300,110,<e>,<b>,998,300,310,310,110,<e>,<b>,200,300,110,<e>,<b>,200,300,310,110,<e>,<b>,200,300,110,<e>,<b>,300,110,<e>,<b>,200,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23672,<b>,300,210,300,110,<e>,<b>,300,110,200,110,<e>,<b>,210,210,200,210,110,<e>,<b>,210,200,110,200,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,300,300,210,210,110,<e>,<b>,200,110,<e>,<b>,998,310,210,110,200,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,999,300,200,210,110,110,<e>,<b>,300,200,210,110,<e>,<b>,300,110,<e>,<b>,998,110,210,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23678,<b>,200,310,110,<e>,<b>,310,210,110,<e>,<b>,210,210,210,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,<b>,200,310,310,110,<e>,<b>,310,310,310,210,310,110,<e>,<b>,310,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23690,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,999,110,<e>,<b>,999,110,<e>,<b>,300,210,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23697,<b>,300,110,110,110,110,<e>,<b>,300,300,300,300,200,200,110,110,<e>,<b>,200,200,200,110,210,110,<e>,<b>,200,110,210,110,<e>,<b>,300,300,300,300,110,110,110,110,<e>,<b>,300,300,300,300,110,110,110,110,<e>,<b>,300,300,300,300,110,110,210,110,110,<e>,<b>,200,200,110,210,300,210,210,210,110,110,110,<e>,<b>,300,300,300,300,110,110,110,110,<e>,<b>,210,110,210,110,998,110,210,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23698,<b>,300,210,110,<e>,<b>,300,200,210,998,110,<e>,<b>,210,200,110,<e>,<b>,300,200,210,110,<e>,<b>,300,210,110,<e>,<b>,300,210,210,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,210,210,210,110,<e>,<b>,210,210,200,210,110,<e>,<b>,300,110,<e>,<b>,300,200,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23699,<b>,999,300,310,110,<e>,<b>,998,200,110,<e>,<b>,998,300,310,110,<e>,<b>,300,310,110,<e>,<b>,998,300,300,310,110,<e>,<b>,200,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,998,998,300,310,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,200,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,998,110,300,310,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23732,<b>,300,110,<e>,<b>,310,110,<e>,<b>,200,110,<e>,<b>,310,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23743,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23750,<b>,300,110,<e>,<b>,300,210,200,110,<e>,<b>,200,200,110,<e>,<b>,210,110,<e>,<b>,300,110,998,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,300,210,210,110,<e>,<b>,300,200,110,110,<e>,<b>,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23751,<b>,300,110,<e>,<b>,300,110,<e>,<b>,310,300,110,<e>,<b>,998,110,<e>,<b>,300,310,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,998,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,300,300,110,<e>,<b>,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23752,<b>,210,110,<e>,<b>,310,110,<e>,<b>,200,210,210,110,<e>,<b>,200,210,110,<e>,<b>,300,210,300,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,999,210,200,110,<e>,<b>,310,310,210,110,<e>,<b>,210,210,200,200,110,<e>,<b>,998,110,<e>,<b>,300,110,<e>,<b>,300,210,300,310,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23753,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,998,110,<e>,<b>,300,310,110,<e>,<b>,300,310,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,300,300,300,110,<e>,<b>,300,300,300,300,110,<e>,<b>,300,300,110,<e>,<b>,300,110,110,<e>,<b>,300,210,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23755,<b>,998,110,<e>,<b>,200,110,<e>,<b>,998,200,200,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,998,110,110,<e>,<b>,400,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23759,<b>,300,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,200,110,<e>,<b>,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23761,<b>,400,210,110,<e>,<b>,999,300,110,<e>,<b>,400,300,110,<e>,<b>,210,110,<e>,<b>,400,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,210,110,<e>,<b>,300,310,300,110,<e>,<b>,400,110,<e>,<b>,300,310,300,110,<e>,<b>,400,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23764,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23769,<b>,300,310,210,110,<e>,<b>,300,210,110,<e>,<b>,999,110,200,110,<e>,<b>,210,210,110,<e>,<b>,300,210,110,<e>,<b>,300,310,300,210,110,<e>,<b>,300,210,110,<e>,<b>,300,110,210,110,<e>,<b>,210,210,110,<e>,<b>,300,310,300,210,110,<e>,<b>,300,110,210,110,<e>,<b>,300,210,200,110,<e>,<b>,300,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23773,<b>,200,210,200,110,<e>,<b>,300,110,<e>,<b>,210,200,110,<e>,<b>,998,200,210,110,998,210,210,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
